SSIP, SDFP, SDFB, SFE, RFIP, ENTROPY,
7,0.0,11.686218735473563,7,0.2857142857142857,1.29548525189965
10,0.0,12.80197411903484,10,0.1875,1.3758904124653797
12,0.0,13.967893213234648,12,0.2631578947368421,1.4605443245502516
15,0.17807836870820026,17.33153643894815,15,0.6444444444444445,1.6335569882661352
15,0.12498425196844144,17.656002999685917,15,0.5217391304347826,1.5782762454262105
14,0.0,13.958213208585523,14,0.5348837209302325,1.5823964534419561
14,0.0,14.943004511380332,14,0.42857142857142855,1.560900849220302
14,0.12125430454680536,16.839895770230846,14,0.4883720930232558,1.5609008492203018
14,0.17141982574219336,18.617537916974705,14,0.4418604651162791,1.561710261851786
14,0.2098181799536286,19.299655084755596,14,0.5,1.5673675888088352
13,0.17399263633843817,16.782435654110966,13,0.41025641025641024,1.529820856327419
14,0.12307692307692307,15.718123561164152,14,0.46511627906976744,1.5430762627706684
14,0.12307692307692307,16.002810404063478,14,0.5116279069767442,1.5523387241757143
14,0.12307692307692307,19.698712900614304,14,0.40476190476190477,1.5616011855807597
16,0.1078253104695492,18.338402989940352,16,0.40816326530612246,1.602168764133794
18,0.09666934684867547,18.52585196883629,18,0.48148148148148145,1.6280383650117582
19,0.08873285624999165,15.099184969636326,19,0.559322033898305,1.674503650536086
19,0.08838560756158917,15.133878751614608,19,0.7586206896551724,1.6785755128846445
18,0.12354556163185446,14.812320664194612,18,0.6785714285714286,1.6877531412115263
18,0.17600000000000005,18.012145235923455,18,0.6071428571428571,1.6627574947707253
18,0.17141982574219336,16.819224305664655,18,0.6964285714285714,1.6803202286969667
18,0.1474055462380178,16.60967374763103,18,0.75,1.681356611438809
17,0.0,13.45247836982251,17,0.8679245283018868,1.7119065371052546
18,0.0,14.55266182533064,18,0.6545454545454545,1.6686229472227874
18,0.0,14.061755030772458,18,0.8,1.712284169313113
19,0.0,13.449971315770965,19,0.6271186440677966,1.6821179729144407
17,0.08574694002066834,14.418887171700636,17,0.4528301886792453,1.674643759259822
18,0.11908593782191977,16.666563497084198,18,0.7090909090909091,1.6881578684667589
19,0.22150797580346265,22.484992033027822,19,0.7796610169491526,1.6930683530680284
19,0.23356512608136618,22.414488479350016,19,0.7413793103448276,1.692405767601096
20,0.2861594468344966,25.27730017883176,20,0.7166666666666667,1.6874392201333586
19,0.20291773606359315,19.744477541045974,19,0.6491228070175439,1.6763968420734698
19,0.18517071702740812,19.174590753274384,19,0.7192982456140351,1.6735230135817354
17,0.08362212737350645,15.163280135621548,17,0.6792452830188679,1.6840355715411568
18,0.11951030798891767,17.784547158203054,18,0.7857142857142857,1.703489494967867
18,0.1453166178181594,17.78422795735391,18,0.8909090909090909,1.711183272640167
19,0.11951030798891767,17.146343982064245,19,0.8070175438596491,1.6978395317672579
19,0.12037283488047723,15.1260491071428,19,0.5789473684210527,1.6584944788379774
19,0.12037283488047723,16.24514833082965,19,0.5614035087719298,1.6581808112266405
19,0.11584616575460135,16.315200150014313,19,0.711864406779661,1.6909268411402052
20,0.10975609756097561,15.888830590612395,20,0.8709677419354839,1.7142300377491297
20,0.12597176896623638,16.114409141707828,20,0.8166666666666667,1.720802803174854
19,0.12767093931813636,15.919584400534141,19,0.847457627118644,1.7201424358106203
20,0.1360585386967543,16.547225987106106,20,0.75,1.702689600623599
18,0.08574694002066834,15.101859913252612,18,0.7818181818181819,1.6994538165453394
18,0.08606389996022984,15.687499084748081,18,0.6607142857142857,1.667841636478396
18,0.12125430454680536,17.37316157611855,18,0.6428571428571429,1.670028315752084
19,0.11866605518454393,16.87959158999109,19,0.8596491228070176,1.701018661554235
18,0.14430489325798446,18.163296417602297,18,0.8571428571428571,1.705951570961843
19,0.08362212737350645,15.94001600675408,19,0.6440677966101694,1.6749342094145605
18,0.08421304373251141,16.86669826030221,18,0.625,1.6695627676421465
19,0.0,14.637218426508026,19,0.7368421052631579,1.6920634555984992
18,0.0,14.422967959396757,18,0.7777777777777778,1.679522577169332
18,0.08606389996022984,14.480373640271246,18,0.45454545454545453,1.609939555790912
18,0.12081115874296361,15.818257930335353,18,0.48148148148148145,1.6302848165112378
18,0.11951030798891768,16.1291195734504,18,0.8928571428571429,1.7056222401966825
19,0.08275862068965517,15.7477439261431,19,0.8620689655172413,1.68965684751156
19,0.0,14.386023679073224,19,0.6379310344827587,1.6577000688782582
18,0.0,14.505186918702089,18,0.6071428571428571,1.648054820283246
