SSIP, SDFP, SDFB, SFE, RFIP, ENTROPY,CLASS
75,4.02685867209815,280.320583661394,75,0.017777777777778,0.089234812831665,1
21,8.93379289862685,619.023279547888,21,0.904761904761905,1.66001975520484,0
147,0.065162928741732,11.2798190947844,147,0.031746031746032,0.429218618142773,1
2,7.12881330856304,471.009618111773,2,1,0.675512021001693,0
21,2.39157930154021,238.54470140975,21,1,1.74435517144053,0
21,4.98241333889633,495.99335602769,21,0.90625,1.75181954821091,0
21,4.70393482090152,468.407975487373,21,0.90625,1.75339309244253,0
108,0,11.4354122334029,108,0.058641975308642,0.559677034699062,1
120,2.46132094439895,174.885721280673,120,0.055555555555556,0.552416477998317,1
16,5.56460634277035,398.242236160492,16,0.612244897959184,1.52149602238886,0
1,0,21,1,0.333333333333333,0.301029995663981,1
15,3.10145171387983,236.551168006639,15,0.511111111111111,1.52347587742171,0
58,4.80318854409561,324.601761790284,58,0.022857142857143,0.114290691444415,1
20,7.4028253646451,535.472680082643,20,0.967741935483871,1.65000938545769,0
17,0.127497922483814,15.9383845364705,17,0.830188679245283,1.69211108382692,0
20,7.89311070935504,545.721471125946,20,0.883333333333333,1.64013782200764,0
86,0.076359041444525,15.6607460710255,86,0.204633204633205,1.00909570781226,1
20,6.59550400999807,517.384494326404,20,0.967741935483871,1.6718690082977,0
58,4.37911676582274,295.46674693732,58,0.022857142857143,0.114290691444415,1
149,2.17379774814543,147.769327724843,149,0.004474272930649,0.01247365081479,1
58,3.83111202587952,258.980800737978,58,0.022988505747127,0.115236513873381,1
21,3.71814662448563,371.426169907406,21,1,1.77033939357927,0
15,3.24712757830133,214.900305857961,15,0.533333333333333,1.50252808072584,0
21,3.08929729795755,309.059656366655,21,1,1.75984168577484,0
14,2.30342005388437,152.351880078067,14,0.511627906976744,1.52325138184095,0
146,0,9.22398254786903,146,0.041095890410959,0.4478567883717,1
108,0.052999683724583,12.097978636363,108,0.064814814814815,0.572021458099417,1
21,6.10312799409671,492.052217403812,21,0.828125,1.64539429654045,0
40,1.24134697117569,93.5161421010261,40,0.082644628099174,0.624775732249334,1
37,5.72852616007829,398.522250402756,37,0.036036036036036,0.1566344138912,1
58,6.75413983219828,444.513962645964,58,0.022988505747127,0.114761461834508,1
120,0.106231873279743,14.9227586677782,120,0.113573407202216,0.791455140138028,1
58,4.16069586588157,282.551001470601,58,0.022857142857143,0.106702739213505,1
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
38,7.38292410629928,495.533047741327,38,0.034782608695652,0.152979474739408,1
235,1.67196076005718,119.42674281869,235,0.04957507082153,0.715230210003906,1
21,5.29934561505763,526.405947404517,21,0.90625,1.7563274009184,0
75,5.85327899029344,401.014961367868,75,0.017777777777778,0.09514154904466,1
1,11.008519428152,771.214464335311,1,1,0.469991547036201,0
146,2.51067603335519,176.445667213975,146,0.068181818181818,0.502528285940773,1
13,0.122155420428766,17.6263639254998,13,0.615384615384615,1.56291740356665,0
15,0.167765752214351,17.9948532864681,15,0.6,1.58020668151441,0
41,1.1667620628271,89.776425013395,41,0.08130081300813,0.650448824753663,1
16,6.29485247755215,454.854929765815,16,0.541666666666667,1.47845742616743,0
21,4.19866115106539,419.494026416026,21,0.907692307692308,1.75412307411394,0
15,6.55979175505246,478.03989220762,15,0.829787234042553,1.51437719300732,0
14,3.79099334030619,252.393754865427,14,0.279069767441861,1.5515492834528,0
32,6.07153635573471,410.185537539553,32,0.041237113402062,0.171105032529685,1
21,4.34566017146299,431.310696182183,21,1,1.76215996049232,0
68,5.22959651390208,356.467099757995,68,0.019607843137255,0.095350290783312,1
21,5.17222202313074,514.364277284613,21,1,1.75751010655493,0
15,2.63801137222719,186.155487697785,15,0.617021276595745,1.45783549823777,0
36,2.8410875045353,283.66795656367,36,0.592592592592593,1.68121455614008,0
14,0.119510307988918,13.7264204648396,14,0.238095238095238,1.54530465303163,1
21,4.64895748594463,462.245688701617,21,0.9375,1.74509409658637,0
13,5.02237112542948,497.849497445497,13,0.658536585365854,1.54286035624761,0
30,7.27252545123156,528.341044634008,30,0.065934065934066,0.435446742195155,1
68,3.03249255239521,205.230755697156,68,0.224390243902439,1.08566456952025,1
37,0.089799683066563,17.5039876291152,37,0.117117117117117,0.801929083441694,1
2,4.67688613170012,312.227114186666,2,1,0.693749263533033,0
15,5.52699750619761,390.461853097926,15,0.533333333333333,1.46443543845634,0
21,3.88902910075433,388.36165982772,21,1,1.75871533419479,0
114,0.073322486304057,12.2703226573474,114,0.064139941690962,0.504450571971214,1
21,3.49324904478465,347.920426326992,21,1,1.75898207910906,0
13,0.164335549530545,20.063940998594,13,0.3,1.54777708035939,0
15,4.83668376154479,343.154838932711,15,0.644444444444444,1.51414724993753,0
77,0.94030241594913,71.4026460887881,77,0.043103448275862,0.440162196710447,1
93,3.39041759522849,261.159582404819,93,0.021505376344086,0.211206248893252,1
21,5.25186546246158,522.227751559404,21,0.969230769230769,1.74671163666731,0
21,3.13390006858693,313.473331414137,21,1,1.76943102191298,0
21,2.58862313064373,259.438166372129,21,1,1.74363351859613,0
133,1.48323823431107,148.815108941618,133,0.114713216957606,0.912941122692042,1
21,7.58679222423239,543.407189925328,21,0.952380952380952,1.65893147508594,0
21,4.91885582773407,489.746222653444,21,0.923076923076923,1.74635638490407,0
21,4.50311282188433,447.109633775821,21,0.984375,1.73194027141234,0
29,0,7.27368601635119,29,0.01123595505618,0.191293777663323,1
13,0.198512010221773,22.4303931544091,13,0.365853658536585,1.57450272348321,0
56,2.04952315246682,141.144284464342,56,0.311764705882353,1.19878991592267,1
21,5.26641475164803,523.315068542849,21,1,1.75911655860177,0
218,2.11397753692502,168.490962461099,218,0.054961832061069,0.698707582106279,1
14,0.123076923076923,16.5292210321296,14,0.428571428571429,1.55460906922682,0
115,0.764342965231369,56.497532080451,115,0.028985507246377,0.35986763927648,1
42,3.5817932053123,238.244636786824,42,0.1796875,1.01030405577091,1
21,8.59804260575409,609.961934406383,21,0.857142857142857,1.63825323365427,0
121,0.540887252877822,57.497076436657,121,0.112328767123288,0.757074192180977,1
95,0.07226194172145,14.0176146682323,95,0.174216027874565,0.958470494709428,1
19,0.233565126081366,22.41448847935,19,0.741379310344828,1.6924057676011,0
21,0.144871378939478,15.6781562766409,21,0.9375,1.7410256485982,0
42,0.160072698165743,18.0427304730309,42,0.111111111111111,0.969914686343962,1
18,0.123545561631854,14.8123206641946,18,0.678571428571429,1.68775314121153,0
15,4.18612867181886,378.129856802685,15,0.565217391304348,1.47938109398234,0
21,3.62883613272795,362.660319539432,21,1,1.7675324537673,0
111,0.770997818548586,57.5869285952182,111,0.029850746268657,0.36546681172133,1
21,5.19034126449811,515.581626952477,21,1,1.77293634877823,0
40,1.28975121758442,93.5255158359628,40,0.081967213114754,0.613140094857866,1
21,5.17849009455478,514.796787878415,21,1,1.73929474586501,0
78,0.896538083932526,68.0842752188927,78,0.042553191489362,0.448278006913344,1
21,4.98557373039168,496.144816260496,21,1,1.75069475819688,0
299,2.25075659864059,181.764407590362,299,0.053511705685619,0.620374960218195,1
41,1.08446598932122,82.5731481308771,41,0.080645161290323,0.609937955630473,1
21,3.66805316305192,366.757235377607,21,0.923076923076923,1.75336020736508,0
97,0.071887545470639,13.9725533912456,97,0.161512027491409,0.965424505828422,1
78,0.992099753556866,76.6060884715332,78,0.042372881355932,0.438691489987702,1
21,3.28488133441252,327.93379258414,21,1,1.75979601445233,0
68,5.09748622304416,338.858332445962,68,0.019512195121951,0.101898608129541,1
21,1.9540120944626,194.870127259052,21,1,1.75800042757357,0
40,1.2118716356561,91.2000998932189,40,0.081967213114754,0.640980933898502,1
73,5.66114106130635,382.726348873802,73,0.018181818181818,0.096737389472269,1
76,4.96404113069554,336.444100351025,76,0.069565217391304,0.40810655482662,1
4,0.276385399196283,20.0310522827822,4,0.333333333333333,0.978837914159631,0
120,1.98746678770268,132.86801552686,120,0.088397790055249,0.54788665216218,1
14,4.12408511513579,277.563621699314,14,0.5,1.55128827452378,0
21,0.323332287160425,35.7856331963252,21,1,1.75954948910991,0
76,1.09523753536954,77.8233309082518,76,0.043668122270742,0.473433116567677,1
20,4.170455164001,343.026329866087,20,0.866666666666667,1.63410879676845,0
133,1.28829988848698,129.792498554081,133,0.105263157894737,0.927441773787693,1
21,0.150905345898557,18.1299690310778,21,0.920634920634921,1.74274521828965,0
197,1.15532566521102,98.3387105082076,197,0.08445945945946,0.753826601563289,1
22,1.19405010938492,89.0782921416972,22,0.151515151515152,0.764114618469384,1
79,1.00995346260582,71.2915469912687,79,0.042194092827004,0.465811749846116,1
1,6.76393857540879,460.587236119418,1,1,0.475586272773343,0
21,5.15190248283275,512.357284824342,21,1,1.75326489700152,0
77,5.42059257124227,366.133475455645,77,0.017167381974249,0.093001724536143,1
15,5.47083717745014,385.438698588388,15,0.6,1.49916646566499,0
40,1.18218010315176,87.8851737061279,40,0.082644628099174,0.600669953495918,1
21,0.104535292422235,16.012163998913,21,1,1.75336649025354,0
103,1.18650719918813,87.3551761532278,103,0.032154340836013,0.365794485151859,1
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
21,0.170514081351243,18.5433647886115,21,0.796875,1.74407858728467,0
45,4.72388832853807,332.195208155969,45,0.029411764705882,0.136494513732055,1
1,10.0213106261939,668.500331588051,1,1,0.477121254719662,0
3,1.88990309621027,131.610652420481,3,1,0.950413602524503,0
119,0.082476675197208,14.5148318779974,119,0.103351955307263,0.785273909478384,1
73,3.17942207523024,218.490096789795,73,0.018264840182648,0.097063631406454,1
14,0.168957724898177,17.5729510118943,14,0.428571428571429,1.55525501653619,0
31,7.93042773278945,526.989866296894,31,0.064516129032258,0.520704528189755,1
187,0.586635982719761,56.5724508991545,187,0.053285968028419,0.777108323991125,1
14,4.32268048861183,427.797857054144,14,0.395348837209302,1.53141815387245,0
16,0,13.8699245527424,16,0.416666666666667,1.56450096900739,0
20,6.24774120086643,473.876974481156,20,0.774193548387097,1.66527966559968,0
16,0.107825310469549,18.3384029899404,16,0.408163265306122,1.60216876413379,0
106,0.880985798874203,65.6029241900895,106,0.03125,0.332879495454624,1
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
68,5.52388299632127,362.346506895655,68,0.019607843137255,0.102264319470522,1
20,7.82858302122832,579.711171738833,20,0.786885245901639,1.58606858736636,0
95,0.087928887687329,16.3718128407443,95,0.175438596491228,0.969690100290521,1
31,0,6.99204245183645,31,0.010638297872341,0.218501559447913,1
21,3.86221754653092,385.552846614955,21,1,1.74274397531621,0
224,0.699121557247827,48.7333552681442,224,0.03125,0.343280141845711,1
30,7.91788756046814,540.076256608022,30,0.065934065934066,0.498781541586787,1
21,3.84760865538044,384.439587999073,21,1,1.75727716867944,0
3,1.63343485278188,117.504544027182,3,1,0.938139993431345,1
21,5.126686939586,509.573086106627,21,1,1.75271630816735,0
67,4.62919045998189,317.580323060008,67,0.019900497512438,0.103378945216648,1
40,1.13195832073853,82.1106383193296,40,0.081967213114754,0.618569793867148,1
53,8.3090312311364,567.510482873881,53,0.037267080745342,0.320621958052179,1
204,0.485470837847015,48.8961964874703,204,0.08957654723127,0.75323922068655,1
20,3.32929269537121,329.699536556137,20,0.967741935483871,1.74538379847401,0
90,2.02326951646107,156.289329319155,90,0.022058823529412,0.132254076390431,1
21,0.118666055184544,16.4926858247614,21,1,1.75466707072606,0
15,0.118666055184544,14.4929539530668,15,0.555555555555556,1.57462752154648,0
40,1.06710539394322,79.1706061795792,40,0.081967213114754,0.600616780460744,1
1,12.7191722902868,868.287878438799,1,1,0.475457011052047,0
115,0.728665907776314,54.6217650230207,115,0.028985507246377,0.335454301738924,1
20,8.55917699806301,602.694607666425,20,0.887096774193548,1.64138440157465,0
21,3.81678561776263,381.34265616419,21,0.953846153846154,1.7644462202837,0
21,2.76746520806804,277.067364152963,21,1,1.75294592375687,0
227,0.037529293922849,8.52791526304699,227,0.027818448023426,0.296074182302978,1
21,7.40202914274677,523.599811472812,21,1,1.65449694339511,0
21,5.36119614261114,533.160538473173,21,0.953125,1.75342022498259,0
21,0.098768165791938,16.2144726030106,21,0.984375,1.74297174028406,0
113,0.835729471778996,60.7523167768111,113,0.029325513196481,0.329573041688768,1
59,4.67230230009281,321.963152764513,59,0.033898305084746,0.280997496453198,1
21,0.147807335813664,17.0320823054115,21,0.953125,1.74889320258755,0
18,0.096669346848676,18.5258519688363,18,0.481481481481482,1.62803836501176,0
161,1.60772399037917,160.876367694496,161,0.124223602484472,0.845682339221634,1
21,5.17224001320802,514.71639694389,21,1,1.74291312838896,0
21,5.54575045375533,550.536857381607,21,0.923076923076923,1.75832630570119,0
21,3.29197509103578,329.128287636025,21,1,1.74175445186206,0
41,1.18350087605397,85.5825643379481,41,0.08130081300813,0.635333600345001,1
95,0.072451346795493,15.1601416670207,95,0.13588850174216,0.95347307345766,1
21,3.91352959300466,389.950472565805,21,0.793650793650794,1.74084356089558,0
14,4.10122031380281,285.64158924907,14,0.418604651162791,1.49818971175895,0
16,6.16363714500519,609.324878104733,16,0.571428571428571,1.55469869047017,0
21,3.30944632281287,330.486802109201,21,1,1.73510346990353,0
14,3.61173396337856,237.215024444537,14,0.5,1.52326259712259,0
21,5.23056507626668,519.942683734148,21,0.938461538461538,1.7556625134257,0
17,2.23905694434063,225.65995997518,17,0.480769230769231,1.64369351328822,0
20,6.55269943019556,513.450361765741,20,0.935483870967742,1.64955651670066,0
58,5.16000217573587,345.851442886433,58,0.022857142857143,0.114290691444415,1
14,7.2433686147323,532.089658732958,14,0.613636363636364,1.45817561994498,0
251,1.3444465128252,93.1611640508583,251,0.034437086092715,0.321639384495969,1
14,3.39181301544767,237.308188683312,14,0.454545454545455,1.48186007606516,0
57,3.78538914808346,262.690002370394,57,0.023121387283237,0.115236513873381,1
21,0.147807335813664,17.632039868848,21,1,1.74586157256255,0
43,6.06573926419236,406.389826503,43,0.030769230769231,0.140793964436012,1
58,3.27345189968889,218.715702066502,58,0.022727272727273,0.098575534900542,1
17,3.99518846048851,367.191450210658,17,0.557692307692308,1.47213022223072,0
14,3.78129417049339,259.870187929778,14,0.452380952380952,1.52740007231241,0
21,5.40608843895464,537.092287627628,21,1,1.76411351893843,0
32,1.31225450973636,99.3160880052596,32,0.102040816326531,0.688273435713025,1
20,6.94867031916104,536.87456520628,20,0.741935483870968,1.61787595988224,0
14,4.44493282580745,439.605475197651,14,0.477272727272727,1.5255593217463,0
14,2.8146105442117,191.540329443066,14,0.522727272727273,1.49159827708554,0
21,3.15693879703543,316.051352486887,21,0.923076923076923,1.7570937154537,0
21,5.16964799736565,513.986916783412,21,0.952380952380952,1.73770641955452,0
107,0,10.8900783353432,107,0.071207430340557,0.558978570773552,1
3,2.6454920634709,183.677171022985,3,1,0.922850065112489,0
16,4.60303377285042,322.204971726739,16,0.729166666666667,1.56516272470967,0
2,6.52272170474105,430.966428506908,2,1,0.684268226477317,0
14,0.123076923076923,19.6987129006143,14,0.404761904761905,1.56160118558076,0
14,2.98509255034985,197.038592964824,14,0.595238095238095,1.53857152150959,0
3,1.57716030994912,112.962082635463,3,1,0.93555081041156,1
15,4.05959535318539,286.971116890862,15,0.355555555555556,1.47246572785855,0
14,3.2719009281126,218.033393789949,14,0.666666666666667,1.59336398991146,0
20,0.165294101423748,18.9682979169379,20,0.838709677419355,1.73282470404646,0
32,1.36802432428319,100.57820540499,32,0.104166666666667,0.707393601142662,1
21,6.76610096157471,487.871989255378,21,0.984126984126984,1.6712715065921,0
21,4.58300726112839,454.896021086138,21,1,1.74697736015908,0
21,3.83319532852068,381.258480219932,21,1,1.73071817019063,0
21,0.157192185107647,17.9828885582002,21,0.984375,1.74449316901573,0
77,7.38907576704318,536.006282465934,77,0.025862068965517,0.242875399432033,1
19,0.119510307988918,17.1463439820642,19,0.807017543859649,1.69783953176726,0
3,1.49897084035912,101.89691217047,3,1,0.931723803354084,0
3,1.72634762841158,113.97192175295,3,1,0.902805339747282,0
68,5.32277133309471,362.890121810876,68,0.019417475728155,0.101535753213468,1
21,5.35973784185192,532.295340685633,21,0.938461538461538,1.74976386129789,0
77,3.94532941085684,277.084264802476,77,0.017316017316017,0.093300944686908,1
1,6.50450564993221,439.194642036706,1,1,0.475457011052047,0
68,4.38443036155623,288.132476269463,68,0.019607843137255,0.095350290783312,1
20,6.00209161164908,498.841669761898,20,0.919354838709677,1.63176134613986,0
28,4.59336251628904,326.647245722348,28,0.069767441860465,0.453821336926796,1
21,2.00461792142973,199.949468080015,21,1,1.75349995850351,0
15,0.153348458570577,16.0015966687723,15,0.595744680851064,1.56720104757575,0
21,0.141594152196529,17.3143851969729,21,1,1.75882784913346,0
162,0.246401078833157,28.8193180273865,162,0.10655737704918,0.84496581816007,1
21,3.76338508004567,374.762087983205,21,1,1.76338428304238,0
19,0.221507975803463,22.4849920330278,19,0.779661016949153,1.69306835306803,0
21,5.25111526275923,521.969177258915,21,0.890625,1.74743554297288,0
19,0.202917736063593,19.744477541046,19,0.649122807017544,1.67639684207347,0
16,0.135433427534481,15.9123395652898,16,0.66,1.67301971282447,0
21,2.83791938133946,274.928910252501,21,0.873015873015873,1.72702529117352,0
20,7.13391100358232,536.270082182721,20,1,1.65261993047282,0
3,1.64243721341182,115.921018322343,3,1,0.932930226755036,1
235,1.20897007333788,106.660411944494,235,0.070721357850071,0.719047880703656,1
21,5.64751601052322,560.903135259061,21,0.876923076923077,1.75164552799253,0
21,3.23425680426267,323.350214463414,21,1,1.74442450610891,0
115,0.91750988126605,64.6987795217877,115,0.028818443804035,0.356101886332927,1
21,5.00565227413966,498.257303498018,21,1,1.75737714322687,0
18,4.89051038611868,484.129100436721,18,0.527272727272727,1.52101966272658,0
92,5.72706273006583,413.978315946181,92,0.021660649819495,0.219049345705673,1
74,6.20471384175666,412.623987181395,74,0.017857142857143,0.088936548348612,1
21,3.18698332990589,318.579325408621,21,1,1.76429165914197,0
76,3.1656769286626,211.486676056213,76,0.017543859649123,0.087764982014079,1
38,6.45626344483361,430.029558188403,38,0.035087719298246,0.134685059132741,1
38,8.34830476754482,554.829352633959,38,0.035087719298246,0.154783170794965,1
226,0,8.18981558129618,226,0.032352941176471,0.313865742294013,1
1,17.4419672692682,1172.35666027403,1,1,0.439247291135819,0
15,6.7321033860154,480.327978214886,15,0.48936170212766,1.46881141545863,0
21,4.76123577598012,474.477269033087,21,0.907692307692308,1.75219506294565,0
139,0.080843458733188,11.7270326864653,139,0.043062200956938,0.477121922936942,1
41,1.1564690073382,85.0295996099697,41,0.08130081300813,0.622596744059576,1
65,5.60318749098864,384.723426051124,65,0.020408163265306,0.097789992946431,0
21,3.82938616321763,382.523257732726,21,1,1.7485158587372,0
69,3.50219529735657,235.598359861484,69,0.019230769230769,0.101175720271332,1
21,4.97116574747703,494.3614077328,21,1,1.7595342964524,0
21,4.49139875883177,447.577430892995,21,0.796875,1.74716376555865,0
21,5.11107705240159,508.58689129025,21,0.9375,1.76476378577548,0
114,0.79688572830953,59.1948288235512,114,0.029069767441861,0.366307438480597,1
16,2.94224451899793,199.285343874151,16,0.469387755102041,1.46764464610541,0
21,0.549287009825679,58.6011079138626,21,0.921875,1.74595010700721,0
14,3.74887666716508,250.972488872665,14,0.418604651162791,1.51673960268362,0
15,0.124019592706153,16.2489107207029,15,0.466666666666667,1.53798317879846,0
67,5.32595495093611,359.069668712433,67,0.019900497512438,0.103378945216648,1
58,6.41087722119902,438.446336206516,58,0.022988505747127,0.107147731429472,1
21,7.80901619320659,566.232121617726,21,0.825396825396825,1.63644482369576,0
20,0.118388587647363,16.5371335555987,20,0.806451612903226,1.73419598651753,0
21,5.11555804712375,508.812155099202,21,0.892307692307692,1.75750279366125,0
21,3.95188554571775,394.755641631957,21,1,1.75606587931506,0
12,0,14.5708047001315,12,0.081081081081081,1.58271329642843,0
174,0.059868046680192,9.91394625203745,174,0.024809160305344,0.382640796735209,1
13,0.119510307988918,15.0181294907371,13,0.414634146341463,1.54975269846184,0
21,2.7811585627323,278.111658481232,21,0.861538461538462,1.74988231571445,0
20,0.119724200968395,15.4936642876323,20,1,1.75683180733253,0
14,2.92892532696041,189.623881491739,14,0.511627906976744,1.56277887722934,0
21,3.33646423834754,333.57611802515,21,0.825396825396825,1.73391844342554,0
114,0.913993405567149,65.5887296522493,114,0.029069767441861,0.362618403660376,1
21,0.127569590491025,15.915157953347,21,1,1.75322219732724,0
1,14.4097237450377,974.671290521822,1,1,0.475586272773343,0
21,2.4620772757856,246.517568854689,21,1,1.75704293756159,0
1,5.60951572479003,402.761710637389,1,1,0.477121254719662,0
1,13.3060851911517,870.657620446478,1,1,0.475586272773343,0
1,8.20731381147328,563.822485854861,1,1,0.458146007804834,0
87,0.106142085528189,16.4991847931491,87,0.149425287356322,0.974025129380219,1
21,4.34803517125209,433.684303580544,21,0.96875,1.74582134364596,0
227,0.391114970867823,28.0716182244168,227,0.051319648093842,0.340679626235639,1
132,1.75878088161345,122.795579998513,132,0.062972292191436,0.521200138870439,1
21,0.124019592706153,17.1143089267792,21,1,1.74780182011774,0
30,5.32536440816435,357.391368992868,30,0.043956043956044,0.166758955936923,1
13,0.168957724898177,17.5403822264658,13,0.414634146341463,1.57557494172754,0
142,0.066009204065638,11.9048947965703,142,0.068075117370892,0.481464353485389,1
14,0.119510307988918,15.0018412368514,14,0.477272727272727,1.57592921982392,0
38,7.7248147774252,523.282446264957,38,0.035087719298246,0.153875498323638,1
15,4.41008944227766,434.062268540496,15,0.755555555555556,1.5561328341669,0
20,7.66060504814612,537.08960735898,20,0.967213114754098,1.64577615747972,0
21,5.14955773477619,511.914108841733,21,0.921875,1.74446800075445,0
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
75,0.057072709792722,16.0085377734449,75,0.24,1.08641518875883,1
95,0.072834668179988,14.6923159962388,95,0.15034965034965,0.956492121327437,1
89,4.49091777149572,343.784094675416,89,0.022304832713755,0.216705052252713,1
21,2.77741442992879,275.660184912949,21,1,1.74809214129171,0
3,1.7071214791905,120.322917114445,3,1,0.949085948867159,0
26,3.63973565787384,247.839799824557,26,0.0375,0.100288650718933,1
41,7.95260981828235,530.173367898859,41,0.048,0.456317713088597,1
21,5.38057870172672,534.698873582812,21,1,1.75520993773321,0
13,3.40790314634605,227.321346899573,13,0.282051282051282,1.55446590956895,0
21,2.89525281951143,289.638544166115,21,0.984126984126984,1.74649926196097,0
74,3.9975451777705,273.374563025534,74,0.018018018018018,0.096413541240392,1
21,6.74840845038716,518.546132093739,21,0.873015873015873,1.64169699247751,0
13,0.125971768966236,16.0236638872153,13,0.512820512820513,1.53734487529036,0
20,0,13.8192446851714,20,0.833333333333333,1.69089056897146,0
60,0.771732711315575,59.8452395937153,60,0.296703296703297,1.19616901568284,1
15,3.61166890081787,245.748383430039,15,0.466666666666667,1.53524591120913,0
21,4.16034422988527,415.70165271876,21,1,1.76597600027967,0
21,0.161477254697341,19.5506605460462,21,1,1.74578610929696,0
74,4.74535562418667,349.632857243137,74,0.027027027027027,0.256618850085682,1
21,6.34267251930608,449.433725676462,21,0.9375,1.70177832771247,0
21,4.39903622060445,438.648949131918,21,0.923076923076923,1.75197181005412,0
140,0.046880609369588,10.2037180449981,140,0.057007125890736,0.467753000005598,1
21,6.04898641810267,500.134388087114,21,1,1.66893400681468,0
21,5.58163928988655,554.242199320921,21,0.938461538461538,1.75333325221801,0
95,0.088616652368056,15.7062257880464,95,0.164335664335664,0.949792762655954,1
1,6.80504178899733,436.376342736405,1,1,0.469991547036201,0
77,3.92528608741404,271.00171200412,77,0.017316017316017,0.093300944686908,1
20,0.098053446003515,15.4702210907797,20,0.934426229508197,1.72736343537701,0
144,2.94064106116526,204.464610903245,144,0.05787037037037,0.477372167013056,1
15,3.64152377465505,245.607510452826,15,0.652173913043478,1.51013448113111,0
21,0.116236731153953,16.121187698582,21,1,1.74660244648796,0
21,5.03527228239586,501.109073130135,21,0.9375,1.74696060446491,0
31,6.0529661567685,414.030829915471,31,0.064516129032258,0.531012376468844,1
116,0.858065740291218,62.7880055125264,116,0.02865329512894,0.343894496635913,1
2,9.93780659904387,665.987954512359,2,1,0.694121917857608,0
119,0,10.1525806029457,119,0.075418994413408,0.506574494147395,1
114,0.743637107859986,56.3111372727216,114,0.029154518950437,0.370979884686999,1
21,1.39178542407465,140.096070047188,21,1,1.75757707624117,0
21,0.133950447398231,16.7700164903862,21,0.953125,1.74706271422672,0
71,4.08190133777293,278.914796522986,71,0.018691588785047,0.098731726036369,1
21,3.96795357275706,395.025325925088,21,1,1.74663162992499,0
14,3.13288761647404,222.190958993194,14,0.333333333333333,1.48012522269588,0
144,3.69834544087005,274.169683559081,144,0.053117782909931,0.491717307180164,1
16,6.04463398395635,437.464103651945,16,0.714285714285714,1.51250151703617,0
21,3.1256650214362,312.458237035108,21,0.876923076923077,1.75627812589449,0
21,5.13217876088397,510.203865456097,21,0.861538461538462,1.72909453802797,0
90,2.01942166332537,147.297804132618,90,0.022058823529412,0.125022942373611,1
21,5.34582381292863,531.189253349181,21,0.938461538461538,1.75505281641851,0
21,3.3895751125239,338.590257000764,21,0.938461538461538,1.7423880120378,0
1,6.70278566270311,468.503610677648,1,1,0.475586272773343,0
21,0.129080900099388,16.9238305760671,21,0.936507936507936,1.74608048420755,0
68,4.42830048514935,302.770904486442,68,0.019417475728155,0.087334094865828,1
207,2.81250471639524,218.917046707182,207,0.069131832797428,0.606701049917396,1
39,5.79170522609914,398.963892207206,39,0.033613445378151,0.150359028100826,1
21,5.3131996938655,528.543940298931,21,0.984615384615385,1.73353303638347,0
90,3.52533866940741,240.52270454839,90,0.114391143911439,0.702744697113017,1
62,0.084969610513076,17.1995441031259,62,0.271276595744681,1.20076785023025,1
79,1.00331776217055,74.4919434462264,79,0.042194092827004,0.465112437430435,1
60,5.68314102994626,381.209849013235,60,0.033149171270718,0.40151593633073,1
13,7.27098920028199,498.21476630141,13,0.097560975609756,0.280488183639558,1
21,4.33872897261935,431.183276619687,21,0.921875,1.73841048416447,0
21,5.02387472090622,499.617184600725,21,0.938461538461538,1.74741660274282,0
21,0.782203690752409,80.7902236892428,21,0.9375,1.7368463978582,0
236,0.816266840901647,52.9975584175556,236,0.038081805359662,0.322116295209322,1
16,6.49116120635735,643.585890866673,16,0.612244897959184,1.54974564983696,0
14,0.121254304546805,16.8398957702308,14,0.488372093023256,1.5609008492203,0
57,0.107825310469549,16.7964194935912,57,0.222222222222222,1.23597920154701,1
21,1.12640612517222,114.641831361748,21,1,1.75788856847788,0
13,3.09258771108333,202.682765401597,13,0.439024390243902,1.50260222163574,0
30,9.50342521105834,652.615103249378,30,0.066666666666667,0.443424315652892,1
34,1.39648538430283,101.573741745812,34,0.098039215686275,0.695165022687055,1
78,0.975759014576922,74.4160646158391,78,0.042553191489362,0.472010762151665,1
21,5.05739519565992,503.420166855594,21,1,1.76353934591656,0
21,3.55919836557899,354.530497302521,21,1,1.74792372578412,0
76,5.67676710117555,384.133451091398,76,0.017467248908297,0.093905759042137,1
21,3.99536472901624,398.482189131963,21,0.923076923076923,1.74665373794947,0
21,0.123545561631854,17.4650782399777,21,1,1.74966294633325,0
20,6.60836676971014,475.821474581018,20,0.967741935483871,1.6424446745919,0
20,6.30494819599019,504.416059969919,20,1,1.67464045777806,0
95,0.087703166658797,16.8514048938822,95,0.163763066202091,0.966401531444634,1
37,5.53538856639737,373.786017610947,37,0.035398230088496,0.154783170794965,1
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
14,7.89889841269932,579.887925152191,14,0.651162790697674,1.49924185525719,0
3,1.5116216457831,106.439853174222,3,1,0.929485923368742,1
80,6.84234246379013,493.049601357418,80,0.025,0.245893213893189,1
109,0.07422582275332,12.3184595792418,109,0.05775075987842,0.555276414707241,1
